participant_id	included_in_participants	source_file	source_family	source_session	task	timepoint	file_sha256	file_bytes	n_blocks	block_row_counts	exact_content_group_size	exact_content_matches	status	problems
sub-218	false	stimuli/psychopy/logs/218/sub218_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	3ded94883cf080b51c84669950906bf3c9f93db932d9df5ff06437c2f058b643	264	1	12	1	n/a	complete	n/a
sub-218	false	stimuli/psychopy/logs/218/sub218_Investment-Ratings-1.csv	Investment	1	trust	pre	602ec3ee7c8fe3b87a97e8d9a0daba8d53742d34797afcfd7b9fff773ec21f55	208	1	9	1	n/a	complete	n/a
sub-218	false	stimuli/psychopy/logs/218/sub218_Investment-Ratings-2.csv	Investment	2	trust	post	dc6a12eb5e4a87dc6f61b36514d8a6bfd8514c999289a4ec4d5b59d3e044bb95	208	1	9	1	n/a	complete	n/a
sub-220	false	stimuli/psychopy/logs/220/sub220_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	c98fb743e171343232540713d0e302b73e631def1d12923f0ec05de294e75498	151	1	6	1	n/a	complete	n/a
sub-220	false	stimuli/psychopy/logs/220/sub220_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	fb0ac31d9b0d60a145592d08d8df60bd318e5794ab10c00089466e55da9cb094	264	1	12	1	n/a	complete	n/a
sub-220	false	stimuli/psychopy/logs/220/sub220_Investment-Ratings-1.csv	Investment	1	trust	pre	d3c16c80c1cadd1e965170d36212605d21e4d3a2811b570c00ef4f09e863749a	205	1	9	1	n/a	complete	n/a
sub-220	false	stimuli/psychopy/logs/220/sub220_Investment-Ratings-2.csv	Investment	2	trust	post	ebdf3bf00f8d26066ae0ab72a41b2cb435813057f722f727f19b95d7f2bf0324	206	1	9	1	n/a	complete	n/a
sub-221	false	stimuli/psychopy/logs/221/sub221_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	8b67ca50d203f4c836bea7ae361cbda11da9a307b20f88eeaec0309da4b0dca1	151	1	6	1	n/a	complete	n/a
sub-221	false	stimuli/psychopy/logs/221/sub221_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	d92534b043601fd9ee239f3c1319b9e667dc22a5517443ec614dad814a5d1760	264	1	12	1	n/a	complete	n/a
sub-221	false	stimuli/psychopy/logs/221/sub221_Investment-Ratings-1.csv	Investment	1	trust	pre	6a2c431818a765a4d7eb3b7d6a2fae4f2345f38877aad2e8f633f92f0559230a	208	1	9	2	stimuli/psychopy/logs/113/sub113_Investment-Ratings-1.csv	complete	n/a
sub-221	false	stimuli/psychopy/logs/221/sub221_Investment-Ratings-2.csv	Investment	2	trust	post	c5b9265aae376a1df749a5d16b529686bf258c5ec24f8c1062cdd7e36a5e789e	207	1	9	1	n/a	complete	n/a
sub-222	false	stimuli/psychopy/logs/222/sub222_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	6de119ce2248ee256b3e38167c6a5af74a6013dfbaafed2efdb3955c029cbafe	152	1	6	1	n/a	complete	n/a
sub-222	false	stimuli/psychopy/logs/222/sub222_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	4fe0c1c7dad84cc27fc6feb17b8cb1556417516ae3e110e8eb2d56d2d66f849c	264	1	12	1	n/a	complete	n/a
sub-222	false	stimuli/psychopy/logs/222/sub222_Investment-Ratings-1.csv	Investment	1	trust	pre	3e944e1d092cf5bf357c8c0fc7f858f953e5bb928b63efff73d7dbc810ba7b2d	205	1	9	1	n/a	complete	n/a
sub-222	false	stimuli/psychopy/logs/222/sub222_Investment-Ratings-2.csv	Investment	2	trust	post	93fd356b0a198315f48eb18c26e9bb911d7ac06e9f628fc53ea69969e2a19360	205	1	9	1	n/a	complete	n/a
sub-223	false	stimuli/psychopy/logs/223/sub223_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	640ea56d776a3b2c3ab952b1fbfae0b0fabc735ea1892cef5401a1de638226fe	152	1	6	1	n/a	complete	n/a
sub-223	false	stimuli/psychopy/logs/223/sub223_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	08613764281caf36a834150fcd99238be51bd53c3953b371605849b37b37e281	264	1	12	1	n/a	complete	n/a
sub-223	false	stimuli/psychopy/logs/223/sub223_Investment-Ratings-1.csv	Investment	1	trust	pre	58d182147358dde46d09ecf21420638199e926ec1912881e0fd240c1b9bccb4d	208	1	9	1	n/a	complete	n/a
sub-223	false	stimuli/psychopy/logs/223/sub223_Investment-Ratings-2.csv	Investment	2	trust	post	45f12b9ffe67dec71c17f835c2498760dba95e50dd812db2ea0b87d37d2b9b4e	206	1	9	1	n/a	complete	n/a
sub-224	false	stimuli/psychopy/logs/224/sub224_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	cc06959c5022adf1e298d60d421ab3e3956980d216ac005db91e249d501b7e16	151	1	6	1	n/a	complete	n/a
sub-224	false	stimuli/psychopy/logs/224/sub224_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	b1775baae64a622521f82dca613e55f9e0bcca16a90d4dc86098de6addd169a1	264	1	12	1	n/a	complete	n/a
sub-224	false	stimuli/psychopy/logs/224/sub224_Investment-Ratings-1.csv	Investment	1	trust	pre	305b363c84e9c02fbce6c0b0a44a6cecccdea2344efae388057dfe8b1c9ce4bb	209	1	9	1	n/a	complete	n/a
sub-224	false	stimuli/psychopy/logs/224/sub224_Investment-Ratings-2.csv	Investment	2	trust	post	7c726f1781db2911a0ea11be8a3b7f16d09ba2a9a50bb0f46343f46f464adeb4	207	1	9	1	n/a	complete	n/a
sub-225	false	stimuli/psychopy/logs/225/sub225_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	2781320a81fe6fed866fc8015966ebac3072d527a2f8d09d90cc75fbf6e38c00	153	1	6	1	n/a	complete	n/a
sub-225	false	stimuli/psychopy/logs/225/sub225_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	3b3f1a415dd73eaf2fd63adcd70b396e27157484a38ba3bac1590c6067416bf2	270	1	12	1	n/a	complete	n/a
sub-225	false	stimuli/psychopy/logs/225/sub225_Investment-Ratings-1.csv	Investment	1	trust	pre	d7088b34d75a3a1e271edd7bf979c35a5c36e2b260eb70e6e12b53e361ba26f7	208	1	9	1	n/a	complete	n/a
sub-225	false	stimuli/psychopy/logs/225/sub225_Investment-Ratings-2.csv	Investment	2	trust	post	1f5ae30e41ccd41bc0abdf05515dc6553212ef75521f2f4fccb885a5a679da58	208	1	9	1	n/a	complete	n/a
sub-226	false	stimuli/psychopy/logs/226/sub226_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	14b9910c71a0b5d001677fd3f5a320b687de908130801f86e9e2f41a29c2cfe0	151	1	6	1	n/a	complete	n/a
sub-226	false	stimuli/psychopy/logs/226/sub226_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	fc0ce1da65638eb0207484c3f101c43135a0577d55c400394c1dad482b41b50e	264	1	12	1	n/a	complete	n/a
sub-226	false	stimuli/psychopy/logs/226/sub226_Investment-Ratings-1.csv	Investment	1	trust	pre	a29cd695a3a29159678c75ab14b63f1351a63d4f6c43399d84e4613870c15cb6	205	1	9	1	n/a	complete	n/a
sub-226	false	stimuli/psychopy/logs/226/sub226_Investment-Ratings-2.csv	Investment	2	trust	post	14cdd927e0deeeb17b57f6eadcc624999e78ef2c50b76b4cd4ddbc68a485b51d	205	1	9	1	n/a	complete	n/a
sub-227	false	stimuli/psychopy/logs/227/sub227_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	438b715c7560432cde1028007a07893107dcaca68b43818af875db53d148fd1b	151	1	6	2	stimuli/psychopy/logs/138/sub138_Bargaining-Ratings-1.csv	complete	n/a
sub-227	false	stimuli/psychopy/logs/227/sub227_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	7155d6556b2469b034ee50131a6485f8cc80c4c15e092559910236219b3025b7	264	1	12	1	n/a	complete	n/a
sub-227	false	stimuli/psychopy/logs/227/sub227_Investment-Ratings-1.csv	Investment	1	trust	pre	fdb66c91584154d950b422bf92c9f30d995610637fa5a92058f8cd49ae1d804d	208	1	9	1	n/a	complete	n/a
sub-227	false	stimuli/psychopy/logs/227/sub227_Investment-Ratings-2.csv	Investment	2	trust	post	424fa2d4865fbafc3d72110e6c22b4a3162a3d1622b8033039accaab516c4916	416	2	9;9	1	n/a	review	multiple_acquisition_blocks:2
sub-228	false	stimuli/psychopy/logs/228/sub228_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	518beecc9d079554571ef77b42b0db8558f4bc59aa8e631533b490318497ac0a	151	1	6	20	stimuli/psychopy/logs/113/sub113_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/117/sub117_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/122/sub122_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/145/sub145_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/147/sub147_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/151/sub151_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/156/sub156_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/157/sub157_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/158/sub158_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/209/sub209_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/212/sub212_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/230/sub230_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/232/sub232_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/237/sub237_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/241/sub241_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/243/sub243_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/245/sub245_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/246/sub246_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/257/sub257_Bargaining-Ratings-1.csv	complete	n/a
sub-228	false	stimuli/psychopy/logs/228/sub228_Investment-Ratings-1.csv	Investment	1	trust	pre	2b3e6d44bb22c29464e31b8a6f6c0cb63b9464452617d96c7b42858ee31484d8	208	1	9	1	n/a	complete	n/a
sub-228	false	stimuli/psychopy/logs/228/sub228_Investment-Ratings-2.csv	Investment	2	trust	post	1f336f3bff7b88e4b272283ffa4336c770579bb1ec079fcf8043d1690fd90164	207	1	9	1	n/a	complete	n/a
sub-229	false	stimuli/psychopy/logs/229/sub229_Investment-Ratings-1.csv	Investment	1	trust	pre	c60db58a8924b42a0734d5146fcfd9063aed6fdc29f7c934219e4432ff0f77b6	410	2	9;9	1	n/a	review	multiple_acquisition_blocks:2
sub-230	false	stimuli/psychopy/logs/230/sub230_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	518beecc9d079554571ef77b42b0db8558f4bc59aa8e631533b490318497ac0a	151	1	6	20	stimuli/psychopy/logs/113/sub113_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/117/sub117_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/122/sub122_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/145/sub145_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/147/sub147_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/151/sub151_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/156/sub156_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/157/sub157_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/158/sub158_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/209/sub209_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/212/sub212_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/228/sub228_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/232/sub232_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/237/sub237_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/241/sub241_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/243/sub243_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/245/sub245_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/246/sub246_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/257/sub257_Bargaining-Ratings-1.csv	complete	n/a
sub-230	false	stimuli/psychopy/logs/230/sub230_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	9b528b87a24aaa01ed5fa37cbc5157d05c4f20a91c23c19780c47b30bdd57bc6	267	1	12	1	n/a	complete	n/a
sub-230	false	stimuli/psychopy/logs/230/sub230_Investment-Ratings-1.csv	Investment	1	trust	pre	b253e9e5f32bceac72c7fd581ad0db383dab47713423ff6318bfd81c816870f0	207	1	9	1	n/a	complete	n/a
sub-230	false	stimuli/psychopy/logs/230/sub230_Investment-Ratings-2.csv	Investment	2	trust	post	f58936c54ce6d8c9dd0afbe8f983635336802b85c06944e238bf3c9d266a93bb	207	1	9	1	n/a	complete	n/a
sub-231	false	stimuli/psychopy/logs/231/sub231_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	13f8adb3a6c95a91fca1214ddd06b27844c5efc86c76d536d1442ce9c726ac73	154	1	6	1	n/a	complete	n/a
sub-231	false	stimuli/psychopy/logs/231/sub231_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	554723383bcb58b7f55adcf7baafccd621542c7091cb8445a0f4f367dbe7ddce	268	1	12	1	n/a	complete	n/a
sub-231	false	stimuli/psychopy/logs/231/sub231_Investment-Ratings-1.csv	Investment	1	trust	pre	d600b657e2e23aa590c56c2ea0142278e5de431a3fbff51c5e0fa7267495b7e7	210	1	9	1	n/a	complete	n/a
sub-231	false	stimuli/psychopy/logs/231/sub231_Investment-Ratings-2.csv	Investment	2	trust	post	8c5dfee27c79836d4b6d359f57f32453f18f7769baf24efb5a896f2b67c63804	211	1	9	1	n/a	complete	n/a
sub-232	false	stimuli/psychopy/logs/232/sub232_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	518beecc9d079554571ef77b42b0db8558f4bc59aa8e631533b490318497ac0a	151	1	6	20	stimuli/psychopy/logs/113/sub113_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/117/sub117_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/122/sub122_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/145/sub145_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/147/sub147_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/151/sub151_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/156/sub156_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/157/sub157_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/158/sub158_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/209/sub209_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/212/sub212_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/228/sub228_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/230/sub230_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/237/sub237_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/241/sub241_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/243/sub243_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/245/sub245_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/246/sub246_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/257/sub257_Bargaining-Ratings-1.csv	complete	n/a
sub-232	false	stimuli/psychopy/logs/232/sub232_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	b671d888e084719a9d7d7c9960dc1cd2cb588dc4c862206776e25b89181012d8	264	1	12	8	stimuli/psychopy/logs/129/sub129_Bargaining-Ratings-2.csv;stimuli/psychopy/logs/151/sub151_Bargaining-Ratings-2.csv;stimuli/psychopy/logs/156/sub156_Bargaining-Ratings-2.csv;stimuli/psychopy/logs/211/sub211_Bargaining-Ratings-2.csv;stimuli/psychopy/logs/236/sub236_Bargaining-Ratings-2.csv;stimuli/psychopy/logs/237/sub237_Bargaining-Ratings-2.csv;stimuli/psychopy/logs/254/sub254_Bargaining-Ratings-2.csv	complete	n/a
sub-232	false	stimuli/psychopy/logs/232/sub232_Investment-Ratings-1.csv	Investment	1	trust	pre	34935eb70a827b4ddd3308d3b79f1f87f1040e58abdf7788f5c52fbbdae6de2c	208	1	9	1	n/a	complete	n/a
sub-232	false	stimuli/psychopy/logs/232/sub232_Investment-Ratings-2.csv	Investment	2	trust	post	214e7e9e2ed16ea6cf3e7d23bde5dbb3d0399073d27006c7a0e07a86b4fa4420	208	1	9	1	n/a	complete	n/a
sub-233	false	stimuli/psychopy/logs/233/sub233_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	02885e4811c161ecb97d8cc5cf5fb125cd79b585a9c760bd11c8b2c2160ddac6	151	1	6	1	n/a	complete	n/a
sub-233	false	stimuli/psychopy/logs/233/sub233_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	f1029d7c74f645c9d89dfcd38b5e5d6da22df756bf854b21060f3a9c06b3ebb3	265	1	12	1	n/a	complete	n/a
sub-233	false	stimuli/psychopy/logs/233/sub233_Investment-Ratings-1.csv	Investment	1	trust	pre	87c65fe3f67e0de72e5050197b8d30e25e03142ceac43102fd390db5700ca261	209	1	9	1	n/a	complete	n/a
sub-233	false	stimuli/psychopy/logs/233/sub233_Investment-Ratings-2.csv	Investment	2	trust	post	8a7c288d1f9f80fe4a7b9e2b8120ddb40cc151ad165810e35b4da7eea84428e7	207	1	9	1	n/a	complete	n/a
sub-234	false	stimuli/psychopy/logs/234/sub234_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	6ead85ae8292d0afe72b8699ed7e491724265c9f19dc630904ccc01920301aa9	151	1	6	1	n/a	complete	n/a
sub-234	false	stimuli/psychopy/logs/234/sub234_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	616aa666d836b74d54e790ccfb854f92b5a272afc3e4404a9a30d8c4e2177ded	264	1	12	1	n/a	complete	n/a
sub-234	false	stimuli/psychopy/logs/234/sub234_Investment-Ratings-1.csv	Investment	1	trust	pre	e8e09a8853f04e8e09b5b73becfae8ad6d2c1e6dabc5dff490d2bf1c6dec2ccd	206	1	9	1	n/a	complete	n/a
sub-234	false	stimuli/psychopy/logs/234/sub234_Investment-Ratings-2.csv	Investment	2	trust	post	c8bf0954c4ac2f3373a9469a99af0fbfcaf21b1a3c562e30699535498980e037	205	1	9	1	n/a	complete	n/a
sub-235	false	stimuli/psychopy/logs/235/sub235_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	f54e825d7b92e5c48769d7d2d080850afca3426699ad4ef9fbd6d99ab2bef543	151	1	6	2	stimuli/psychopy/logs/205/sub205_Bargaining-Ratings-1.csv	complete	n/a
sub-235	false	stimuli/psychopy/logs/235/sub235_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	da56d478f84f84d240c08ecb5d4bf2d71faf237c10e74b4a0cf6e40360ef1ea8	267	1	12	1	n/a	complete	n/a
sub-235	false	stimuli/psychopy/logs/235/sub235_Investment-Ratings-1.csv	Investment	1	trust	pre	cf12f4c442a950bd2d31b275450894d34107d78dd724a4071b141d8f2f318307	208	1	9	1	n/a	complete	n/a
sub-235	false	stimuli/psychopy/logs/235/sub235_Investment-Ratings-2.csv	Investment	2	trust	post	992b4cf64d0ad374f24dc35403700733b133511bdcd42456583ec5eeb1fbbbf4	208	1	9	1	n/a	complete	n/a
sub-236	false	stimuli/psychopy/logs/236/sub236_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	fc09a53e2e4c4fbeb34c09320ebda4fd7bb3b77344a44e7ccb378481933de040	302	2	6;6	1	n/a	review	multiple_acquisition_blocks:2
sub-236	false	stimuli/psychopy/logs/236/sub236_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	b671d888e084719a9d7d7c9960dc1cd2cb588dc4c862206776e25b89181012d8	264	1	12	8	stimuli/psychopy/logs/129/sub129_Bargaining-Ratings-2.csv;stimuli/psychopy/logs/151/sub151_Bargaining-Ratings-2.csv;stimuli/psychopy/logs/156/sub156_Bargaining-Ratings-2.csv;stimuli/psychopy/logs/211/sub211_Bargaining-Ratings-2.csv;stimuli/psychopy/logs/232/sub232_Bargaining-Ratings-2.csv;stimuli/psychopy/logs/237/sub237_Bargaining-Ratings-2.csv;stimuli/psychopy/logs/254/sub254_Bargaining-Ratings-2.csv	complete	n/a
sub-236	false	stimuli/psychopy/logs/236/sub236_Investment-Ratings-1.csv	Investment	1	trust	pre	0c7e569a6e7ad95b2ed37600a3b50c8d1491d69e7f0870bbd18744c0b097d739	208	1	9	2	stimuli/psychopy/logs/138/sub138_Investment-Ratings-1.csv	complete	n/a
sub-236	false	stimuli/psychopy/logs/236/sub236_Investment-Ratings-2.csv	Investment	2	trust	post	c2f3d21730a2afc9115e98087850e5682ee73ded0011d02264e3c2d1c0c31336	207	1	9	1	n/a	complete	n/a
sub-237	false	stimuli/psychopy/logs/237/sub237_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	518beecc9d079554571ef77b42b0db8558f4bc59aa8e631533b490318497ac0a	151	1	6	20	stimuli/psychopy/logs/113/sub113_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/117/sub117_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/122/sub122_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/145/sub145_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/147/sub147_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/151/sub151_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/156/sub156_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/157/sub157_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/158/sub158_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/209/sub209_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/212/sub212_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/228/sub228_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/230/sub230_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/232/sub232_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/241/sub241_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/243/sub243_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/245/sub245_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/246/sub246_Bargaining-Ratings-1.csv;stimuli/psychopy/logs/257/sub257_Bargaining-Ratings-1.csv	complete	n/a
sub-237	false	stimuli/psychopy/logs/237/sub237_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	b671d888e084719a9d7d7c9960dc1cd2cb588dc4c862206776e25b89181012d8	264	1	12	8	stimuli/psychopy/logs/129/sub129_Bargaining-Ratings-2.csv;stimuli/psychopy/logs/151/sub151_Bargaining-Ratings-2.csv;stimuli/psychopy/logs/156/sub156_Bargaining-Ratings-2.csv;stimuli/psychopy/logs/211/sub211_Bargaining-Ratings-2.csv;stimuli/psychopy/logs/232/sub232_Bargaining-Ratings-2.csv;stimuli/psychopy/logs/236/sub236_Bargaining-Ratings-2.csv;stimuli/psychopy/logs/254/sub254_Bargaining-Ratings-2.csv	complete	n/a
sub-237	false	stimuli/psychopy/logs/237/sub237_Investment-Ratings-1.csv	Investment	1	trust	pre	b4dff027262e284aae1cea3f324b0577a3a64b57c48bce73fff62dcca7ddcc5a	208	1	9	1	n/a	complete	n/a
sub-237	false	stimuli/psychopy/logs/237/sub237_Investment-Ratings-2.csv	Investment	2	trust	post	445321b8bbc48f6b9dc1658d5f4fdef57d490e4b7205b1e7adcf127cfc4f69a8	205	1	9	1	n/a	complete	n/a
sub-238	false	stimuli/psychopy/logs/238/sub238_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	f41cbe6497061723d856bb6c807bb540e308bda9780415877bda3e2714c66118	151	1	6	2	stimuli/psychopy/logs/999-TEST_DATA/sub999_Bargaining-Ratings-1.csv	complete	n/a
sub-238	false	stimuli/psychopy/logs/238/sub238_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	5dabee92de731770721e6d8cd9f4c4057020685ca2d993478b23bcb2d075ad5b	264	1	12	2	stimuli/psychopy/logs/999-TEST_DATA/sub999_Bargaining-Ratings-2.csv	complete	n/a
sub-238	false	stimuli/psychopy/logs/238/sub238_Investment-Ratings-1.csv	Investment	1	trust	pre	2a8d870cd01f29c295531e556613c106b440f71be9edd79abdb4aaef08e8b052	207	1	9	2	stimuli/psychopy/logs/999-TEST_DATA/sub999_Investment-Ratings-1.csv	complete	n/a
sub-238	false	stimuli/psychopy/logs/238/sub238_Investment-Ratings-2.csv	Investment	2	trust	post	ff04087de6268b1af46c4c14ecde9819051f63f78023cd506a449f40e90e0780	206	1	9	2	stimuli/psychopy/logs/999-TEST_DATA/sub999_Investment-Ratings-2.csv	complete	n/a
sub-239	false	stimuli/psychopy/logs/239/sub239_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	f20140c43e115817f52b13c69d23cdbae717900775a7df16ae355bc374a54fe7	151	1	6	1	n/a	complete	n/a
sub-239	false	stimuli/psychopy/logs/239/sub239_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	c81bea68bdb6e052d0a5148d568d1b4f701f2f87a3bf42627ef984820cc0ec5b	264	1	12	1	n/a	complete	n/a
sub-239	false	stimuli/psychopy/logs/239/sub239_Investment-Ratings-1.csv	Investment	1	trust	pre	fffc8593a7b711a39e38b131668dd911086ba288a156191a7640460e8013015e	205	1	9	1	n/a	complete	n/a
sub-239	false	stimuli/psychopy/logs/239/sub239_Investment-Ratings-2.csv	Investment	2	trust	post	35be3d760afbecf7d28106b8a02ed21ca8b2a4e194d1cc221e7db82d4d10401a	205	1	9	1	n/a	complete	n/a
sub-240	false	stimuli/psychopy/logs/240/sub240_Bargaining-Ratings-1.csv	Bargaining	1	ultimatum	pre	0f41e6b1e33ba3492171f811783fa09f2388132c45b21764299e3da7ee75dc3b	151	1	6	1	n/a	complete	n/a
sub-240	false	stimuli/psychopy/logs/240/sub240_Bargaining-Ratings-2.csv	Bargaining	2	ultimatum	post	f3ea91430290137f75cda4f60e3f8482fc494dffa8df16b8d6c3797f717bbc08	264	1	12	1	n/a	complete	n/a
sub-240	false	stimuli/psychopy/logs/240/sub240_Investment-Ratings-1.csv	Investment	1	trust	pre	2613853ad7086d5d854fd22ce41112835046c7b490dd4c1b620cb334159b58d5	210	1	9	1	n/a	complete	n/a
sub-240	false	stimuli/psychopy/logs/240/sub240_Investment-Ratings-2.csv	Investment	2	trust	post	ce05b6089ac0d466d55ee1a4eb235d81817e3f6bd976772d6606b0106868ab04	205	1	9	1	n/a	complete	n/a
